1	In french class with Jada alyssa and alyssa
0	in french. my brain is dying
1	In from school now. Going to do a Follow Friday today
0	in from work and tired  ......a chinese for dinner and some tele should cure it
1	In from work......I've got uk v usa ultimate fighter taped so I'm gonna chill out and watch that
0	In fucked up and i knows i fucked up kat and i didnto mead it dude. Like sorryy
1	in FUNKY female musicians want to get together and make some good music? Any musicians for that matter LOL in ATL, I'm open 
1	In GA now... pretty scenery...no c u p c a k e crawl in the near future tho
0	in galveston having a ball...still haven't gotten my kite up
0	In geography
0	in geography ): im so tired
0	in german classs
1	in glasgow airport after 2hrs sleep. Super polite security &a Greggs the bakers  brap brap. Possibly the best airport in the world
1	In Glasgow and loving the sunshine  xx
1	In GOD all things are possible.
1	in Grapevine getting ready to go Bridesmaid dress shopping for Sara! Yay weddings
1	in graph comm with colley ! weekend was awesome. got sunburn ! looking forward to the birthday
1	In Graphics with Emm  and joe
1	in graphics with the tan man
0	in grayton beach for the week... but i misses my tyler already
0	In Greenville for one of the last times. will be moving to MD soon. We'll be back Eastern Carolina.
1	in happier news, I just taught Mr. Blue to roll over and it took all of 5 days practicing twice a day! He's so smart 
1	In Hawes for lunch. Visited Ribbledale Viaduct on the way. Loving the Dales
1	In health and social with katy
1	In health class, writing a letter to my mommy for an assignment!  I LOVE HEEEEEER! 
1	in health we watched cribs and true life. hell yeah!
1	In Health with Nikki and BB
0	In heat rash hell
1	in heaven right now...watching the bachelorette and eating my homemade spaghetti
0	in hell's kitchen... i mean watanuki's class
1	In her new home
0	in her room not wanting to revise! i hate exams
1	in her warm cozy bed
0	In Hershey and is raining!  I really miss my dog Bailey! This is the first time we have been apart.
0	In hiatus for a few days because my Vista computer is not working
1	In his arms!!
0	In his sleep, adlan gigit nenen mama till it's bleed. Ouch!! The worst one so far. Ingat ni puting plastik ka apa?! 
1	in history class with chelsea
0	in history. blahhhh
0	In HK and missing home... Today I got electrocuted... a client judged my look to the extreme... "oh rejection"... and i got ripped off..
1	in hk now..the flight was ok...watched he's just not that into you...justin long
1	in hollywood w/ my TWEEZY!  and et!
0	In Hollywood, trying to not get jumped by some creepy, weird (sorta stalker-ish) swingers... 
1	In hollywoooooood!  deuces<3
0	In homec doing a test
0	In honor of Farrah Fawcett if it don't rain this weekend(again.  I will style my hair wit her infamous look!  R.I.P.
1	in honor of genesis got my baby pic up
1	In honor of Miss M's bday, mommy is celebrating with her first pedicure in a year. Turquoise!  would be proud!
1	In honour of #starwarsday, I have fired up a New Hope in the DVD player in full THX glory 
0	In hospital, fed up & tired. Missing my man very much. 
0	In human anatomy bored out of my mindddd!  someone save me.
0	In Humanities, still miss Lucy  x
1	In ICT !!!! Sunny & Fine  Just The Way I Like It  Have Fun !!! xoxo
